"","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant"
"Tnfsf13os",0.461829738499326,3.26413936316285,6.51018012209491,1.45179415055847e-05,3.05565984766855e-05,1.40248751310135,"stable"
"Adgrd1",0.341710499997359,4.9480861178423,6.5075695376137,1.45800690500307e-05,3.06826625361539e-05,1.39800134762001,"stable"
"Ctnnd1",0.236217006158547,6.28784679152222,6.50710924360085,1.45910522294698e-05,3.0701074991095e-05,1.39721025939732,"stable"
"Vps16",0.206612710812047,5.80292666022363,6.50461103797633,1.46508143672693e-05,3.08221020455763e-05,1.39291620125816,"stable"
"Ccdc43",0.269741966401583,5.33113228366927,6.5018874251118,1.47162619763647e-05,3.09550512095435e-05,1.38823374628427,"stable"
"Fbxl22",1.39646744167014,-0.122580598556262,6.50155100734856,1.47243672942932e-05,3.09673609935372e-05,1.3876553053713,"up"
"Mrpl54",0.267464375403425,4.70760826649116,6.50038289013376,1.47525472125519e-05,3.10174490661582e-05,1.38564671211702,"stable"
"Dync2h1",-0.34293314875778,4.97422788648629,-6.50037669650244,1.47526967800841e-05,3.10174490661582e-05,1.38563606159679,"stable"
"Hif1an",0.163011160710746,6.6579651846298,6.49655429523661,1.48453071590567e-05,3.12073878241166e-05,1.37906210841214,"stable"
"Dip2b",0.2115927094951,6.21365885680186,6.49550649995931,1.48708000545864e-05,3.12561975761179e-05,1.37725971637759,"stable"
"Ticam1",-0.29595893990025,4.58515234486107,-6.49286059236685,1.49353801054091e-05,3.13871351939973e-05,1.37270763465679,"stable"
"Alpk1",-0.565470116793531,2.72531152852691,-6.48974687074546,1.50117561038563e-05,3.15428185126741e-05,1.36734951157697,"stable"
"Ccdc15",0.463679686303417,3.25651573771636,6.4892860649818,1.50230939636254e-05,3.15618164836546e-05,1.36655644194337,"stable"
"Pim2",0.381052812187423,3.90193041276113,6.48562956315083,1.51133797721704e-05,3.17466439842137e-05,1.36026241048922,"stable"
"Tmem260",-0.271262267867533,4.91434350665172,-6.48511835798812,1.512604774348e-05,3.17683985614899e-05,1.35938231685012,"stable"
"Gm11767",0.813658021708221,1.68297787168232,6.48248273303223,1.51915374473251e-05,3.19010680941232e-05,1.35484425391831,"up"
"Rnf31",0.28375376839588,4.76647520435958,6.48197951610639,1.52040751693063e-05,3.19225189622587e-05,1.35397770067095,"stable"
"Atosa",-0.444323163807617,4.01033529258149,-6.47967732136723,1.52615735301264e-05,3.20383483424557e-05,1.35001282535369,"stable"
"ENSMUSG00000120095",-1.52849089023891,0.308710477355782,-6.47910778134924,1.52758332841958e-05,3.20633861725699e-05,1.34903184501568,"down"
"Chchd2l",-0.575477680237425,3.04906570725422,-6.477955295809,1.53047312856287e-05,3.21191367826662e-05,1.34704666144596,"stable"
"Lrrc58",-0.155999154847367,6.98211434239876,-6.47768217828787,1.53115879893771e-05,3.21286206604578e-05,1.34657618394212,"stable"
"Tlr3",0.807960509146093,2.03156548611239,6.47699297967833,1.53289049005247e-05,3.2160047161168e-05,1.34538891264393,"up"
"Chmp7",0.218089169194619,5.64711264751643,6.47293518125884,1.54312800094405e-05,3.2369888957532e-05,1.33839731663654,"stable"
"Sap30l",-0.262784196049755,5.2891029111844,-6.47251108275969,1.54420210848557e-05,3.23874771540144e-05,1.33766646642567,"stable"
"Fcf1",0.304157750305091,4.5735474393751,6.47220208680548,1.54498519242976e-05,3.23989571021584e-05,1.33713395757702,"stable"
"Baalc",-1.52570996813673,-0.00675510855036791,-6.47081783752344,1.54849840143091e-05,3.24676766274088e-05,1.33474825132044,"down"
"Cpz",0.750439827853356,1.72889069361195,6.46790198393928,1.55592630339119e-05,3.26184428215505e-05,1.3297220362638,"up"
"Gata2",-0.813101754935204,3.19466139780145,-6.4670054143206,1.55821776203199e-05,3.26614990412806e-05,1.32817634123562,"down"
"Pja1",0.150411215307234,6.93563330372359,6.46405497274118,1.56578359286566e-05,3.28102370102226e-05,1.32308898880896,"stable"
"Cgrrf1",0.306027899083196,4.4823116904044,6.46405200801531,1.56579121471224e-05,3.28102370102226e-05,1.32308387623914,"stable"
"Dram2",-0.295588756316901,4.5525198444364,-6.46086518824416,1.57400661982997e-05,3.29773582057059e-05,1.31758763096427,"stable"
"Ostc",-0.225495564150225,6.91045896854847,-6.46064502151191,1.57457586507223e-05,3.29842564998518e-05,1.31720786341302,"stable"
"Oip5",0.348982774109748,4.24343311238088,6.46010204739888,1.57598065980043e-05,3.30086531366918e-05,1.31627125474406,"stable"
"Smc1a",0.182364820061853,7.78583746995971,6.45999274635992,1.57626360510501e-05,3.30095489693177e-05,1.316082710032,"stable"
"Casp9",0.284350083234361,4.78454113701661,6.45475610204376,1.58988233847703e-05,3.32852003591473e-05,1.30704760024575,"stable"
"Camsap2",0.203916430710492,6.6382662026648,6.45474520749437,1.58991080004221e-05,3.32852003591473e-05,1.30702879936303,"stable"
"Cry1",0.341934253666975,4.20027208430482,6.45329060448875,1.59371570334678e-05,3.33586304922892e-05,1.30451842672798,"stable"
"Hivep1",-0.205880565423646,6.57538416911008,-6.4532188232587,1.59390371393236e-05,3.33586304922892e-05,1.30439453840399,"stable"
"Mapre3",0.262703923975075,4.94869635327006,6.45261121373121,1.59549610883311e-05,3.3386873507616e-05,1.30334582812143,"stable"
"AW209491",-0.421864598346217,4.10525871109416,-6.45135313446653,1.59879854139674e-05,3.34508862124475e-05,1.30117427503255,"stable"
"Gm50462",-1.67248582083962,-0.42233045325139,-6.45048450082994,1.60108287844919e-05,3.3493581554651e-05,1.29967481467388,"down"
"Fam8a1",-0.177069718224336,6.53742896897072,-6.44862679751123,1.60597979466446e-05,3.35909089908208e-05,1.29646765398752,"stable"
"Meis2",-0.229620563591407,5.40011400934319,-6.44790648493828,1.60788277471315e-05,3.36255947286328e-05,1.29522397336742,"stable"
"Gm36033",0.655029096404741,2.66621628821823,6.44452616120297,1.61684489187849e-05,3.38078749337866e-05,1.28938662834814,"up"
"Cfap36",0.285552692613999,4.79611490605548,6.44142556485216,1.62511153991061e-05,3.39755597878481e-05,1.28403098508861,"stable"
"Ppp1r15b",-0.137920558938766,7.5771960724249,-6.4382777506769,1.63354952284811e-05,3.41467751209497e-05,1.27859246310889,"stable"
"Ppox",-0.257672935201813,5.25181213874827,-6.43409912891267,1.64482185367957e-05,3.43771769418673e-05,1.27137094664918,"stable"
"Cacnb1",-0.4205703210264,3.80621578400502,-6.43196615989283,1.65060727204675e-05,3.44928483305619e-05,1.26768383497195,"stable"
"Rnf214",-0.295506469737358,4.7423868008032,-6.43043719279666,1.65476756319781e-05,3.45745293228803e-05,1.26504044277013,"stable"
"Gpr108",0.269060724162297,5.881205835844,6.42993736756039,1.65612996679623e-05,3.45977356188591e-05,1.26417623963826,"stable"
"E430018J23Rik",-0.939944847616212,1.57297841486761,-6.42836832820087,1.66041445365389e-05,3.46819699863512e-05,1.26146313616572,"down"
"Slc25a51",0.147850713738061,6.99559597775022,6.42707356057139,1.6639587723789e-05,3.4750720813821e-05,1.25922404071951,"stable"
"Fbl",-0.192206463692554,6.56841984371701,-6.42650097984085,1.66552869866683e-05,3.47782230848934e-05,1.25823378134285,"stable"
"Polb",0.315723099725325,4.50734190522964,6.42552926607956,1.66819654765386e-05,3.48286394515488e-05,1.25655313395423,"stable"
"Alg8",0.298180338290785,4.96195559727395,6.42444219191484,1.67118644165179e-05,3.48857631440798e-05,1.25467281246992,"stable"
"Gm10275",-0.16995723827522,6.90293831620673,-6.42356503985284,1.67360306916856e-05,3.49309044535349e-05,1.25315547945062,"stable"
"Hip1",-0.148926788649764,8.05281562379539,-6.42231173773353,1.67706239460009e-05,3.49977916055021e-05,1.25098728775045,"stable"
"Ccar2",0.197352820542235,5.98977196784812,6.42144271807662,1.67946544556186e-05,3.50426189218191e-05,1.24948377454426,"stable"
"Glt28d2",-0.756759889882438,2.17603073011096,-6.42076692573838,1.68133667639211e-05,3.50763377054236e-05,1.24831449883973,"down"
"Prpf38a",0.273119413102402,5.30194524344347,6.42023572563918,1.68280907705199e-05,3.51017270526675e-05,1.24739535784868,"stable"
"Ubtd2",-0.315593930061922,4.93555944661511,-6.41861022236464,1.68732313050542e-05,3.51905449251389e-05,1.24458249762772,"stable"
"Kptn",-0.54183608556164,3.25556613023817,-6.41807243833053,1.68881936623898e-05,3.52164062654962e-05,1.24365180852191,"stable"
"Nub1",0.201194335077476,6.00723640488101,6.41059064140697,1.70978061600369e-05,3.56480958530867e-05,1.2306997845817,"stable"
"Bbx",0.19168856301777,6.90427561658493,6.40995890768861,1.71156297189961e-05,3.56798445105236e-05,1.22960582238603,"stable"
"Hadhb",0.203465334151383,6.1954210481542,6.40549637670068,1.72420916024677e-05,3.5938020470779e-05,1.2218766106581,"stable"
"Tmem79",0.835799348411483,1.4225050740794,6.40499708766291,1.72563016903595e-05,3.59621850541775e-05,1.22101166375529,"up"
"Srr",-0.425151977381233,3.62905276169849,-6.40353630801967,1.72979471198837e-05,3.60435089775139e-05,1.21848087970569,"stable"
"Dlk2",0.343919367863896,4.18455577646625,6.40087988346551,1.73739500540031e-05,3.61963876826162e-05,1.2138779207842,"stable"
"Kbtbd8",0.782807348645683,2.33614119567391,6.39833422797769,1.74471130004993e-05,3.63419494192823e-05,1.20946601021497,"up"
"Gm7730",-0.476140479537555,3.71677032584606,-6.39826501121871,1.74491068260946e-05,3.63419494192823e-05,1.20934603755535,"stable"
"Med15",0.178459885532958,6.2412027444967,6.39755757401124,1.74694986619454e-05,3.63789075166329e-05,1.208119807438,"stable"
"2600006K01Rik",-1.33093519149844,-0.212321502819715,-6.39746227920409,1.74722474418082e-05,3.63791196546298e-05,1.20795462388299,"down"
"Rexo1",0.203913461295232,5.8988749692536,6.39618640765098,1.75090937686968e-05,3.6450315776578e-05,1.2057429169831,"stable"
"Mocs3",0.440555876786576,3.35257813751401,6.39546126618696,1.75300717465699e-05,3.64884607125331e-05,1.20448579625841,"stable"
"Ndufb5",-0.218267491092466,5.62126613941469,-6.39531089735865,1.7534425145423e-05,3.64919956388088e-05,1.20422510481565,"stable"
"Slc12a4",0.171552709330357,6.43085298430695,6.39435621402721,1.75620911408417e-05,3.65440394609733e-05,1.20256991856762,"stable"
"Uchl3",0.334698068298164,4.81412473064268,6.39234455609714,1.76205376753876e-05,3.6659589591945e-05,1.19908179785785,"stable"
"Aste1",0.496521841169387,3.06870949737091,6.39226146848806,1.76229560851267e-05,3.6659589591945e-05,1.19893771615656,"stable"
"Vps11",0.194014472587343,5.71788284350458,6.39186926293881,1.76343766200065e-05,3.66777954396745e-05,1.198257582471,"stable"
"Gm9493",-0.460873350747784,3.12539702497863,-6.38788531369597,1.77508257916021e-05,3.6914412116777e-05,1.19134774456191,"stable"
"Sec11c",0.332384138423247,4.69164256046782,6.38714098243691,1.77726716942412e-05,3.69542510991907e-05,1.19005652607999,"stable"
"Dph7",-0.388131105754258,4.18612945369175,-6.38575030543979,1.78135633632639e-05,3.70336734026168e-05,1.18764386899391,"stable"
"Snx1",0.175795832641916,6.34377401385701,6.38475756939563,1.78428143663513e-05,3.7088874871617e-05,1.18592143281456,"stable"
"Epb41l4a",-0.199377648430414,6.01897141625015,-6.38130740262898,1.7944866647968e-05,3.72953647678318e-05,1.17993422921365,"stable"
"Zbtb24",-0.333436432407658,4.25131798573557,-6.37989127263682,1.79869315787769e-05,3.73771375292878e-05,1.17747630355394,"stable"
"Usp32",-0.166230847776147,6.68153034785778,-6.37974235033774,1.79913612031788e-05,3.73806906086908e-05,1.17721780886672,"stable"
"Tyk2",0.23807719074028,5.18488837082344,6.37792254869721,1.80455830021667e-05,3.74863265304398e-05,1.17405881356171,"stable"
"Fadd",0.40092148040558,3.98050321467545,6.377852994341,1.80476588076194e-05,3.74863265304398e-05,1.17393806527759,"stable"
"Manbal",0.322570189329384,4.77950188320502,6.37754727686957,1.80567857252093e-05,3.74939813911162e-05,1.17340732360518,"stable"
"Pcdhgb6",0.904664971767245,1.36284689810027,6.37754679000567,1.8056800263955e-05,3.74939813911162e-05,1.17340647837373,"up"
"Sik3",-0.163819185677017,6.66628517754221,-6.37654899772718,1.80866222200002e-05,3.75502319927014e-05,1.17167417098953,"stable"
"Fam229b",-1.13051362120935,0.450110105037387,-6.37389602123008,1.81661661373791e-05,3.77096794127984e-05,1.16706758194175,"down"
"Nxt2",0.314024804552514,4.71412936531324,6.37367530160839,1.81728004868751e-05,3.77177544384795e-05,1.16668428512033,"stable"
"Zfp513",0.381162576827331,4.76456911807383,6.37346993813001,1.81789755497429e-05,3.77248739175097e-05,1.16632764956931,"stable"
"Chadl",-0.847170261453732,1.14882447525537,-6.37246355019677,1.82092684516471e-05,3.77820328501566e-05,1.16457986795027,"down"
"Ghitm",-0.127240209652615,7.93077222813804,-6.3718072328932,1.82290525700524e-05,3.7817373361932e-05,1.16343997652017,"stable"
"Zfp324",-0.457082420642946,3.69526865414744,-6.37152926911707,1.82374383526786e-05,3.78290601749493e-05,1.16295719181142,"stable"
"2610318N02Rik",1.50582664516551,0.41534458939907,6.37033017452808,1.82736598452268e-05,3.78984730515764e-05,1.16087441124193,"up"
"Hnrnpa2b1",-0.12892331872288,10.0048573187437,-6.36703838200436,1.83734852063281e-05,3.80997556843352e-05,1.15515570440734,"stable"
"Tmem267",-0.492470485910576,3.28351716634714,-6.36534969078832,1.84249177917095e-05,3.82006441588861e-05,1.15222144084486,"stable"
"Eif2ak4",-0.203766143154307,5.8601549528461,-6.3646700446842,1.84456604770945e-05,3.82378819905259e-05,1.15104038235245,"stable"
"Mkks",0.556847159754275,3.0515142531712,6.36442620734568,1.84531083288063e-05,3.82475525367386e-05,1.15061663766841,"stable"
"Spsb4",-0.739186902676253,2.01756005466469,-6.36327385206412,1.84883490246418e-05,3.83148173996799e-05,1.14861394710836,"down"
"Rrp15",0.337806280744441,4.73216886835787,6.36172196265803,1.85359197853347e-05,3.84076106632956e-05,1.14591662046489,"stable"
"Abca3",-0.179172691532465,6.47336912922073,-6.36035802198603,1.85778354138682e-05,3.84839139550272e-05,1.14354569930015,"stable"
"Nepro",-0.328605323763929,4.30465299717782,-6.36034147072137,1.85783446661529e-05,3.84839139550272e-05,1.14351692690957,"stable"
"Med29",0.412004779539975,3.94385910785847,6.35825791397938,1.864256915242e-05,3.86111317707746e-05,1.13989461969382,"stable"
"Rab11b",0.140887634904319,7.24095840925325,6.35741787918354,1.86685286799857e-05,3.86590715952574e-05,1.13843403683089,"stable"
"Hs1bp3",-0.295739762843756,4.66453955553174,-6.35633119005672,1.87021668809451e-05,3.87138497548591e-05,1.13654445145214,"stable"
"Tmem204",-0.976876033863909,1.14886899581304,-6.35629568506219,1.87032670028293e-05,3.87138497548591e-05,1.13648271105138,"down"
"8030462N17Rik",0.247445104733903,5.38350056818613,6.35629037670418,1.87034314880867e-05,3.87138497548591e-05,1.13647348021863,"stable"
"Chpt1",0.211163493758186,5.64735561741608,6.35506743377614,1.8741366229109e-05,3.87865287536326e-05,1.13434677430531,"stable"
"Syt12",0.280883635327944,4.67069617971124,6.34930605703338,1.89211698143047e-05,3.91527488599523e-05,1.12432500323836,"stable"
"Rapgef6",0.170440696593174,6.44736851248679,6.34823055340423,1.89549347878067e-05,3.92167128892993e-05,1.12245369842817,"stable"
"Arid4a",0.277854295784433,4.97698813509334,6.34423948738553,1.90807867117102e-05,3.94711518009851e-05,1.1155081529643,"stable"
"Kif3c",-0.299728754405929,4.64827744087824,-6.34346133539708,1.91054265576026e-05,3.95161749597727e-05,1.11415370701762,"stable"
"Gm15708",0.878035371050072,1.78550663181686,6.34276102576393,1.91276301271327e-05,3.95561463237003e-05,1.11293468350866,"up"
"Gm47640",0.674014428641703,2.3387932948026,6.34166224362069,1.91625220405549e-05,3.9622341345778e-05,1.11102190946393,"up"
"Haspin",0.349840336651176,4.58774293314164,6.34057717969498,1.91970439298496e-05,3.96877514698937e-05,1.10913285738218,"stable"
"Tiprl",0.2596488535561,5.89561269658242,6.33951495704516,1.9230902379107e-05,3.97517705366892e-05,1.10728341809557,"stable"
"Sec23a",-0.190097253390079,6.91708900084072,-6.33940356880589,1.92344565210122e-05,3.97521948948167e-05,1.10708947090718,"stable"
"Cpped1",0.239990383336909,5.64487072332552,6.33932724191152,1.92368923345042e-05,3.97521948948167e-05,1.10695657093798,"stable"
"Ptbp1",0.146075893629667,9.0505896711695,6.33813102808503,1.92751093505237e-05,3.98251808348763e-05,1.10487362792977,"stable"
"Polr3d",0.310770737452683,4.76781716872369,6.33780534769757,1.92855280926559e-05,3.9840718188105e-05,1.10430649400729,"stable"
"Yod1",0.407575914974979,4.28054885095434,6.33735854835572,1.92998311371877e-05,3.98642739930128e-05,1.10352842259211,"stable"
"Mapk11",-0.446342196834681,3.55115078059727,-6.33545156224598,1.93610033697902e-05,3.99846176280086e-05,1.10020723183075,"stable"
"Sp1",0.140053010026579,7.73919731197002,6.33160183186237,1.94851161075457e-05,4.02348911932255e-05,1.09350108833773,"stable"
"Ctdp1",0.270134570278804,5.21702374083333,6.33128722920178,1.94952955468266e-05,4.024986360156e-05,1.0929529697641,"stable"
"Kcna7",-1.40920677985936,-0.350387372167256,-6.32909166484331,1.95664919690538e-05,4.03907878676292e-05,1.08912736370183,"down"
"Fam133b",0.331092678773868,5.10878720806717,6.32846111171388,1.95869895876778e-05,4.04270288170962e-05,1.08802855274394,"stable"
"Pigm",0.189989106954299,5.90145737430572,6.32726100645922,1.96260641638973e-05,4.05015954757664e-05,1.0859370847701,"stable"
"Tirap",0.275290642302215,4.5379714408354,6.32570642849148,1.96768018459595e-05,4.0600204859761e-05,1.08322757695552,"stable"
"Pld3",-0.284165834219425,5.41423943972849,-6.32440814669823,1.97192801775642e-05,4.06817452357313e-05,1.08096452503247,"stable"
"Ankra2",-0.308485291341375,4.37916051938507,-6.32356204249595,1.97470155794261e-05,4.07328503862574e-05,1.07948954813493,"stable"
"Pigp",-0.429529804306221,3.44208880888578,-6.3186941503808,1.99073834524069e-05,4.10574847193698e-05,1.07100169757012,"stable"
"Smc3",0.174425922734941,8.09630806116115,6.31622875899623,1.99891244376065e-05,4.12198839115475e-05,1.06670173106709,"stable"
"P2rx4",0.338120360520405,4.42464365566794,6.3151860191543,2.00238028480478e-05,4.12852004715825e-05,1.06488281057999,"stable"
"Mrpl44",0.294196831972313,4.8131049974769,6.31484794285194,2.00350598110253e-05,4.13022141956999e-05,1.0642930503012,"stable"
"Gm43481",-1.08411051902896,1.20037815536394,-6.31127292475734,2.01545050246901e-05,4.15422191150781e-05,1.05805563983488,"down"
"Btbd9",-0.213821106732264,5.52116853862576,-6.31114383306874,2.01588320786713e-05,4.15449074957652e-05,1.05783037875795,"stable"
"Atg4d",0.290082155321954,4.72820663442201,6.31057539496113,2.01778972931701e-05,4.15779640775607e-05,1.05683844494503,"stable"
"Nle1",-0.309008217473081,4.32272342110239,-6.3102527834197,2.01887259911624e-05,4.15940413764857e-05,1.05627546325191,"stable"
